'DELTA(C=RAPGAP)','DELTA(C=RAPGAP) LOW','DELTA(C=RAPGAP) HIGH','de+','sys,luminosity uncertainty +','sys,luminosity uncertainty -'
0.2,0.0,0.4,14.94,'3.4%','-3.4%'
0.6000000000000001,0.4,0.8,7.5,'3.4%','-3.4%'
1.0,0.8,1.2,3.16,'3.4%','-3.4%'
1.4,1.2,1.6,1.12,'3.4%','-3.4%'
1.8,1.6,2.0,-1.31,'3.4%','-3.4%'
2.1,2.0,2.2,-1.71,'3.4%','-3.4%'
2.3,2.2,2.4,-0.86,'3.4%','-3.4%'
2.5,2.4,2.6,-4.56,'3.4%','-3.4%'
2.7,2.6,2.8,-6.85,'3.4%','-3.4%'
2.9,2.8,3.0,-6.21,'3.4%','-3.4%'
3.1,3.0,3.2,-6.8,'3.4%','-3.4%'
3.3,3.2,3.4,-6.3,'3.4%','-3.4%'
3.5,3.4,3.6,-4.97,'3.4%','-3.4%'
3.7,3.6,3.8,-5.28,'3.4%','-3.4%'
3.9,3.8,4.0,-7.82,'3.4%','-3.4%'
4.1,4.0,4.2,-5.25,'3.4%','-3.4%'
4.300000000000001,4.2,4.4,-7.17,'3.4%','-3.4%'
4.5,4.4,4.6,-5.62,'3.4%','-3.4%'
4.699999999999999,4.6,4.8,-5.68,'3.4%','-3.4%'
4.9,4.8,5.0,-7.17,'3.4%','-3.4%'
5.1,5.0,5.2,-5.88,'3.4%','-3.4%'
5.300000000000001,5.2,5.4,-7.83,'3.4%','-3.4%'
5.5,5.4,5.6,-5.82,'3.4%','-3.4%'
5.699999999999999,5.6,5.8,-5.89,'3.4%','-3.4%'
5.9,5.8,6.0,-7.2,'3.4%','-3.4%'
6.1,6.0,6.2,-8.8,'3.4%','-3.4%'
6.300000000000001,6.2,6.4,-1.87,'3.4%','-3.4%'
6.5,6.4,6.6,-4.91,'3.4%','-3.4%'
6.699999999999999,6.6,6.8,-5.54,'3.4%','-3.4%'
6.9,6.8,7.0,-4.3,'3.4%','-3.4%'
7.1,7.0,7.2,-1.57,'3.4%','-3.4%'
7.300000000000001,7.2,7.4,-1.61,'3.4%','-3.4%'
7.5,7.4,7.6,1.36,'3.4%','-3.4%'
7.699999999999999,7.6,7.8,1.02,'3.4%','-3.4%'
7.9,7.8,8.0,2.23,'3.4%','-3.4%'

#: RE,,,P P --> X Y,,,
#: PT(C=CUT) [MeV],,,800.0
#: SQRT(S) [GeV],,,7000.0
'DELTA(C=RAPGAP)','DELTA(C=RAPGAP) LOW','DELTA(C=RAPGAP) HIGH','de-','sys,luminosity uncertainty +','sys,luminosity uncertainty -'
0.2,0.0,0.4,-16.3,'3.4%','-3.4%'
0.6000000000000001,0.4,0.8,-6.79,'3.4%','-3.4%'
1.0,0.8,1.2,-3.82,'3.4%','-3.4%'
1.4,1.2,1.6,-2.93,'3.4%','-3.4%'
1.8,1.6,2.0,-2.25,'3.4%','-3.4%'
2.1,2.0,2.2,-0.46,'3.4%','-3.4%'
2.3,2.2,2.4,2.92,'3.4%','-3.4%'
2.5,2.4,2.6,4.15,'3.4%','-3.4%'
2.7,2.6,2.8,7.42,'3.4%','-3.4%'
2.9,2.8,3.0,8.06,'3.4%','-3.4%'
3.1,3.0,3.2,6.98,'3.4%','-3.4%'
3.3,3.2,3.4,6.61,'3.4%','-3.4%'
3.5,3.4,3.6,2.86,'3.4%','-3.4%'
3.7,3.6,3.8,9.26,'3.4%','-3.4%'
3.9,3.8,4.0,6.44,'3.4%','-3.4%'
4.1,4.0,4.2,8.92,'3.4%','-3.4%'
4.300000000000001,4.2,4.4,6.6,'3.4%','-3.4%'
4.5,4.4,4.6,8.18,'3.4%','-3.4%'
4.699999999999999,4.6,4.8,7.63,'3.4%','-3.4%'
4.9,4.8,5.0,6.62,'3.4%','-3.4%'
5.1,5.0,5.2,6.82,'3.4%','-3.4%'
5.300000000000001,5.2,5.4,5.68,'3.4%','-3.4%'
5.5,5.4,5.6,6.36,'3.4%','-3.4%'
5.699999999999999,5.6,5.8,5.62,'3.4%','-3.4%'
5.9,5.8,6.0,4.9,'3.4%','-3.4%'
6.1,6.0,6.2,2.86,'3.4%','-3.4%'
6.300000000000001,6.2,6.4,1.18,'3.4%','-3.4%'
6.5,6.4,6.6,6.2,'3.4%','-3.4%'
6.699999999999999,6.6,6.8,5.4,'3.4%','-3.4%'
6.9,6.8,7.0,6.87,'3.4%','-3.4%'
7.1,7.0,7.2,6.98,'3.4%','-3.4%'
7.300000000000001,7.2,7.4,1.48,'3.4%','-3.4%'
7.5,7.4,7.6,1.47,'3.4%','-3.4%'
7.699999999999999,7.6,7.8,0.86,'3.4%','-3.4%'
7.9,7.8,8.0,-0.04,'3.4%','-3.4%'

#: RE,,,P P --> X Y,,,
#: PT(C=CUT) [MeV],,,800.0
#: SQRT(S) [GeV],,,7000.0
'DELTA(C=RAPGAP)','DELTA(C=RAPGAP) LOW','DELTA(C=RAPGAP) HIGH','dsd','sys,luminosity uncertainty +','sys,luminosity uncertainty -'
0.2,0.0,0.4,0.07,'3.4%','-3.4%'
0.6000000000000001,0.4,0.8,0.12,'3.4%','-3.4%'
1.0,0.8,1.2,0.16,'3.4%','-3.4%'
1.4,1.2,1.6,0.22,'3.4%','-3.4%'
1.8,1.6,2.0,0.22,'3.4%','-3.4%'
2.1,2.0,2.2,0.22,'3.4%','-3.4%'
2.3,2.2,2.4,0.26,'3.4%','-3.4%'
2.5,2.4,2.6,0.15,'3.4%','-3.4%'
2.7,2.6,2.8,0.18,'3.4%','-3.4%'
2.9,2.8,3.0,0.15,'3.4%','-3.4%'
3.1,3.0,3.2,0.18,'3.4%','-3.4%'
3.3,3.2,3.4,0.12,'3.4%','-3.4%'
3.5,3.4,3.6,0.12,'3.4%','-3.4%'
3.7,3.6,3.8,0.01,'3.4%','-3.4%'
3.9,3.8,4.0,-0.03,'3.4%','-3.4%'
4.1,4.0,4.2,-0.09,'3.4%','-3.4%'
4.300000000000001,4.2,4.4,-0.13,'3.4%','-3.4%'
4.5,4.4,4.6,-0.13,'3.4%','-3.4%'
4.699999999999999,4.6,4.8,-0.25,'3.4%','-3.4%'
4.9,4.8,5.0,-0.21,'3.4%','-3.4%'
5.1,5.0,5.2,-0.28,'3.4%','-3.4%'
5.300000000000001,5.2,5.4,-0.22,'3.4%','-3.4%'
5.5,5.4,5.6,-0.21,'3.4%','-3.4%'
5.699999999999999,5.6,5.8,-0.18,'3.4%','-3.4%'
5.9,5.8,6.0,-0.37,'3.4%','-3.4%'
6.1,6.0,6.2,-0.18,'3.4%','-3.4%'
6.300000000000001,6.2,6.4,-0.37,'3.4%','-3.4%'
6.5,6.4,6.6,-0.48,'3.4%','-3.4%'
6.699999999999999,6.6,6.8,-0.38,'3.4%','-3.4%'
6.9,6.8,7.0,-0.28,'3.4%','-3.4%'
7.1,7.0,7.2,-0.57,'3.4%','-3.4%'
7.300000000000001,7.2,7.4,-0.22,'3.4%','-3.4%'
7.5,7.4,7.6,-0.39,'3.4%','-3.4%'
7.699999999999999,7.6,7.8,-0.34,'3.4%','-3.4%'
7.9,7.8,8.0,-0.39,'3.4%','-3.4%'

#: RE,,,P P --> X Y,,,
#: PT(C=CUT) [MeV],,,800.0
#: SQRT(S) [GeV],,,7000.0
'DELTA(C=RAPGAP)','DELTA(C=RAPGAP) LOW','DELTA(C=RAPGAP) HIGH','ddd','sys,luminosity uncertainty +','sys,luminosity uncertainty -'
0.2,0.0,0.4,-0.06,'3.4%','-3.4%'
0.6000000000000001,0.4,0.8,-0.1,'3.4%','-3.4%'
1.0,0.8,1.2,-0.13,'3.4%','-3.4%'
1.4,1.2,1.6,-0.17,'3.4%','-3.4%'
1.8,1.6,2.0,-0.17,'3.4%','-3.4%'
2.1,2.0,2.2,-0.17,'3.4%','-3.4%'
2.3,2.2,2.4,-0.21,'3.4%','-3.4%'
2.5,2.4,2.6,-0.12,'3.4%','-3.4%'
2.7,2.6,2.8,-0.14,'3.4%','-3.4%'
2.9,2.8,3.0,-0.12,'3.4%','-3.4%'
3.1,3.0,3.2,-0.14,'3.4%','-3.4%'
3.3,3.2,3.4,-0.09,'3.4%','-3.4%'
3.5,3.4,3.6,-0.09,'3.4%','-3.4%'
3.7,3.6,3.8,-0.01,'3.4%','-3.4%'
3.9,3.8,4.0,0.02,'3.4%','-3.4%'
4.1,4.0,4.2,0.07,'3.4%','-3.4%'
4.300000000000001,4.2,4.4,0.11,'3.4%','-3.4%'
4.5,4.4,4.6,0.1,'3.4%','-3.4%'
4.699999999999999,4.6,4.8,0.2,'3.4%','-3.4%'
4.9,4.8,5.0,0.17,'3.4%','-3.4%'
5.1,5.0,5.2,0.22,'3.4%','-3.4%'
5.300000000000001,5.2,5.4,0.17,'3.4%','-3.4%'
5.5,5.4,5.6,0.17,'3.4%','-3.4%'
5.699999999999999,5.6,5.8,0.14,'3.4%','-3.4%'
5.9,5.8,6.0,0.29,'3.4%','-3.4%'
6.1,6.0,6.2,0.15,'3.4%','-3.4%'
6.300000000000001,6.2,6.4,0.29,'3.4%','-3.4%'
6.5,6.4,6.6,0.38,'3.4%','-3.4%'
6.699999999999999,6.6,6.8,0.3,'3.4%','-3.4%'
6.9,6.8,7.0,0.23,'3.4%','-3.4%'
7.1,7.0,7.2,0.45,'3.4%','-3.4%'
7.300000000000001,7.2,7.4,0.18,'3.4%','-3.4%'
7.5,7.4,7.6,0.31,'3.4%','-3.4%'
7.699999999999999,7.6,7.8,0.28,'3.4%','-3.4%'
7.9,7.8,8.0,0.31,'3.4%','-3.4%'

#: RE,,,P P --> X Y,,,
#: PT(C=CUT) [MeV],,,800.0
#: SQRT(S) [GeV],,,7000.0
'DELTA(C=RAPGAP)','DELTA(C=RAPGAP) LOW','DELTA(C=RAPGAP) HIGH','dcd','sys,luminosity uncertainty +','sys,luminosity uncertainty -'
0.2,0.0,0.4,0.01,'3.4%','-3.4%'
0.6000000000000001,0.4,0.8,0.04,'3.4%','-3.4%'
1.0,0.8,1.2,0.05,'3.4%','-3.4%'
1.4,1.2,1.6,0.06,'3.4%','-3.4%'
1.8,1.6,2.0,0.08,'3.4%','-3.4%'
2.1,2.0,2.2,0.05,'3.4%','-3.4%'
2.3,2.2,2.4,0.06,'3.4%','-3.4%'
2.5,2.4,2.6,0.04,'3.4%','-3.4%'
2.7,2.6,2.8,0.04,'3.4%','-3.4%'
2.9,2.8,3.0,0.02,'3.4%','-3.4%'
3.1,3.0,3.2,0.0,'3.4%','-3.4%'
3.3,3.2,3.4,0.04,'3.4%','-3.4%'
3.5,3.4,3.6,0.01,'3.4%','-3.4%'
3.7,3.6,3.8,0.02,'3.4%','-3.4%'
3.9,3.8,4.0,0.0,'3.4%','-3.4%'
4.1,4.0,4.2,-0.07,'3.4%','-3.4%'
4.300000000000001,4.2,4.4,-0.04,'3.4%','-3.4%'
4.5,4.4,4.6,-0.08,'3.4%','-3.4%'
4.699999999999999,4.6,4.8,-0.09,'3.4%','-3.4%'
4.9,4.8,5.0,-0.11,'3.4%','-3.4%'
5.1,5.0,5.2,-0.12,'3.4%','-3.4%'
5.300000000000001,5.2,5.4,-0.1,'3.4%','-3.4%'
5.5,5.4,5.6,-0.07,'3.4%','-3.4%'
5.699999999999999,5.6,5.8,-0.11,'3.4%','-3.4%'
5.9,5.8,6.0,-0.24,'3.4%','-3.4%'
6.1,6.0,6.2,-0.23,'3.4%','-3.4%'
6.300000000000001,6.2,6.4,-0.17,'3.4%','-3.4%'
6.5,6.4,6.6,-0.1,'3.4%','-3.4%'
6.699999999999999,6.6,6.8,-0.07,'3.4%','-3.4%'
6.9,6.8,7.0,-0.14,'3.4%','-3.4%'
7.1,7.0,7.2,-0.09,'3.4%','-3.4%'
7.300000000000001,7.2,7.4,-0.12,'3.4%','-3.4%'
7.5,7.4,7.6,0.05,'3.4%','-3.4%'
7.699999999999999,7.6,7.8,0.14,'3.4%','-3.4%'
7.9,7.8,8.0,-0.03,'3.4%','-3.4%'

#: RE,,,P P --> X Y,,,
#: PT(C=CUT) [MeV],,,800.0
#: SQRT(S) [GeV],,,7000.0
'DELTA(C=RAPGAP)','DELTA(C=RAPGAP) LOW','DELTA(C=RAPGAP) HIGH','dmat','sys,luminosity uncertainty +','sys,luminosity uncertainty -'
0.2,0.0,0.4,-0.42,'3.4%','-3.4%'
0.6000000000000001,0.4,0.8,-0.09,'3.4%','-3.4%'
1.0,0.8,1.2,0.26,'3.4%','-3.4%'
1.4,1.2,1.6,0.77,'3.4%','-3.4%'
1.8,1.6,2.0,2.93,'3.4%','-3.4%'
2.1,2.0,2.2,0.45,'3.4%','-3.4%'
2.3,2.2,2.4,0.95,'3.4%','-3.4%'
2.5,2.4,2.6,0.14,'3.4%','-3.4%'
2.7,2.6,2.8,-0.3,'3.4%','-3.4%'
2.9,2.8,3.0,0.44,'3.4%','-3.4%'
3.1,3.0,3.2,-1.16,'3.4%','-3.4%'
3.3,3.2,3.4,1.05,'3.4%','-3.4%'
3.5,3.4,3.6,0.11,'3.4%','-3.4%'
3.7,3.6,3.8,0.03,'3.4%','-3.4%'
3.9,3.8,4.0,-3.02,'3.4%','-3.4%'
4.1,4.0,4.2,-1.45,'3.4%','-3.4%'
4.300000000000001,4.2,4.4,1.16,'3.4%','-3.4%'
4.5,4.4,4.6,0.01,'3.4%','-3.4%'
4.699999999999999,4.6,4.8,2.32,'3.4%','-3.4%'
4.9,4.8,5.0,0.8,'3.4%','-3.4%'
5.1,5.0,5.2,0.7,'3.4%','-3.4%'
5.300000000000001,5.2,5.4,-0.8,'3.4%','-3.4%'
5.5,5.4,5.6,-1.68,'3.4%','-3.4%'
5.699999999999999,5.6,5.8,-0.48,'3.4%','-3.4%'
5.9,5.8,6.0,1.09,'3.4%','-3.4%'
6.1,6.0,6.2,-2.53,'3.4%','-3.4%'
6.300000000000001,6.2,6.4,-1.46,'3.4%','-3.4%'
6.5,6.4,6.6,-1.99,'3.4%','-3.4%'
6.699999999999999,6.6,6.8,0.92,'3.4%','-3.4%'
6.9,6.8,7.0,0.94,'3.4%','-3.4%'
7.1,7.0,7.2,-2.69,'3.4%','-3.4%'
7.300000000000001,7.2,7.4,-1.86,'3.4%','-3.4%'
7.5,7.4,7.6,1.75,'3.4%','-3.4%'
7.699999999999999,7.6,7.8,-1.29,'3.4%','-3.4%'
7.9,7.8,8.0,-0.17,'3.4%','-3.4%'

#: RE,,,P P --> X Y,,,
#: PT(C=CUT) [MeV],,,800.0
#: SQRT(S) [GeV],,,7000.0
'DELTA(C=RAPGAP)','DELTA(C=RAPGAP) LOW','DELTA(C=RAPGAP) HIGH','dmbts','sys,luminosity uncertainty +','sys,luminosity uncertainty -'
0.2,0.0,0.4,0.0,'3.4%','-3.4%'
0.6000000000000001,0.4,0.8,-0.04,'3.4%','-3.4%'
1.0,0.8,1.2,-0.15,'3.4%','-3.4%'
1.4,1.2,1.6,-0.28,'3.4%','-3.4%'
1.8,1.6,2.0,-0.45,'3.4%','-3.4%'
2.1,2.0,2.2,-0.38,'3.4%','-3.4%'
2.3,2.2,2.4,-0.09,'3.4%','-3.4%'
2.5,2.4,2.6,-0.22,'3.4%','-3.4%'
2.7,2.6,2.8,-0.35,'3.4%','-3.4%'
2.9,2.8,3.0,-0.07,'3.4%','-3.4%'
3.1,3.0,3.2,-0.05,'3.4%','-3.4%'
3.3,3.2,3.4,-0.07,'3.4%','-3.4%'
3.5,3.4,3.6,-0.41,'3.4%','-3.4%'
3.7,3.6,3.8,0.39,'3.4%','-3.4%'
3.9,3.8,4.0,-0.16,'3.4%','-3.4%'
4.1,4.0,4.2,0.03,'3.4%','-3.4%'
4.300000000000001,4.2,4.4,-0.05,'3.4%','-3.4%'
4.5,4.4,4.6,-0.14,'3.4%','-3.4%'
4.699999999999999,4.6,4.8,0.2,'3.4%','-3.4%'
4.9,4.8,5.0,-0.07,'3.4%','-3.4%'
5.1,5.0,5.2,0.39,'3.4%','-3.4%'
5.300000000000001,5.2,5.4,0.14,'3.4%','-3.4%'
5.5,5.4,5.6,0.25,'3.4%','-3.4%'
5.699999999999999,5.6,5.8,0.12,'3.4%','-3.4%'
5.9,5.8,6.0,0.61,'3.4%','-3.4%'
6.1,6.0,6.2,0.4,'3.4%','-3.4%'
6.300000000000001,6.2,6.4,0.92,'3.4%','-3.4%'
6.5,6.4,6.6,0.69,'3.4%','-3.4%'
6.699999999999999,6.6,6.8,0.82,'3.4%','-3.4%'
6.9,6.8,7.0,0.74,'3.4%','-3.4%'
7.1,7.0,7.2,0.66,'3.4%','-3.4%'
7.300000000000001,7.2,7.4,0.39,'3.4%','-3.4%'
7.5,7.4,7.6,0.7,'3.4%','-3.4%'
7.699999999999999,7.6,7.8,0.43,'3.4%','-3.4%'
7.9,7.8,8.0,0.33,'3.4%','-3.4%'

