#: table_doi: 10.17182/hepdata.58497.v1/t3
#: name: Table 3
#: description: The inelastic cross section differential in the forward rapidity gap size, DELTA(C=RAPGAP) for a maximum  observed particle transverse momentum of 600 MeV in the gap.

#: data_file: Table3.yaml
#: keyword reactions: P P --> X Y | P P --> P X | P P --> X | P P --> DD DD | P P --> p DD
#: keyword observables: DN/DETARAP
#: keyword phrases: Exclusive | Inclusive | Exclusive | Single Differential Distribution | Proton-Proton Scattering | Diffractive
#: keyword cmenergies: 7000.0
#: RE,,,P P --> X Y,,,,,,,
#: PT(C=CUT) [MeV],,,600.0
#: SQRT(S) [GeV],,,7000.0
'DELTA(C=RAPGAP)','DELTA(C=RAPGAP) LOW','DELTA(C=RAPGAP) HIGH','D(SIG)/DDELTA(C=RAPGAP) [MB]','stat +','stat -','sys +','sys -','sys,luminosity uncertainty +','sys,luminosity uncertainty -'
'DELTA(C=RAPGAP)','DELTA(C=RAPGAP) LOW','DELTA(C=RAPGAP) HIGH','de+','sys,luminosity uncertainty +','sys,luminosity uncertainty -'
0.2,0.0,0.4,12.22,'3.4%','-3.4%'
0.6000000000000001,0.4,0.8,4.58,'3.4%','-3.4%'
1.0,0.8,1.2,0.44,'3.4%','-3.4%'
1.4,1.2,1.6,-1.31,'3.4%','-3.4%'
1.8,1.6,2.0,-2.74,'3.4%','-3.4%'
2.1,2.0,2.2,-1.71,'3.4%','-3.4%'
2.3,2.2,2.4,-4.41,'3.4%','-3.4%'
2.5,2.4,2.6,-6.56,'3.4%','-3.4%'
2.7,2.6,2.8,-9.07,'3.4%','-3.4%'
2.9,2.8,3.0,-8.77,'3.4%','-3.4%'
3.1,3.0,3.2,-8.51,'3.4%','-3.4%'
3.3,3.2,3.4,-7.91,'3.4%','-3.4%'
3.5,3.4,3.6,-7.4,'3.4%','-3.4%'
3.7,3.6,3.8,-6.98,'3.4%','-3.4%'
3.9,3.8,4.0,-9.5,'3.4%','-3.4%'
4.1,4.0,4.2,-7.05,'3.4%','-3.4%'
4.300000000000001,4.2,4.4,-7.91,'3.4%','-3.4%'
4.5,4.4,4.6,-8.29,'3.4%','-3.4%'
4.699999999999999,4.6,4.8,-7.17,'3.4%','-3.4%'
4.9,4.8,5.0,-6.57,'3.4%','-3.4%'
5.1,5.0,5.2,-6.41,'3.4%','-3.4%'
5.300000000000001,5.2,5.4,-5.54,'3.4%','-3.4%'
5.5,5.4,5.6,-5.36,'3.4%','-3.4%'
5.699999999999999,5.6,5.8,-8.78,'3.4%','-3.4%'
5.9,5.8,6.0,-7.86,'3.4%','-3.4%'
6.1,6.0,6.2,-7.78,'3.4%','-3.4%'
6.300000000000001,6.2,6.4,-3.24,'3.4%','-3.4%'
6.5,6.4,6.6,-6.08,'3.4%','-3.4%'
6.699999999999999,6.6,6.8,-6.21,'3.4%','-3.4%'
6.9,6.8,7.0,-6.58,'3.4%','-3.4%'
7.1,7.0,7.2,-3.12,'3.4%','-3.4%'
7.300000000000001,7.2,7.4,-3.61,'3.4%','-3.4%'
7.5,7.4,7.6,-1.79,'3.4%','-3.4%'
7.699999999999999,7.6,7.8,-3.29,'3.4%','-3.4%'
7.9,7.8,8.0,-1.4,'3.4%','-3.4%'

#: RE,,,P P --> X Y,,,
#: PT(C=CUT) [MeV],,,600.0
#: SQRT(S) [GeV],,,7000.0
'DELTA(C=RAPGAP)','DELTA(C=RAPGAP) LOW','DELTA(C=RAPGAP) HIGH','de-','sys,luminosity uncertainty +','sys,luminosity uncertainty -'
0.2,0.0,0.4,-14.17,'3.4%','-3.4%'
0.6000000000000001,0.4,0.8,-3.92,'3.4%','-3.4%'
1.0,0.8,1.2,-1.25,'3.4%','-3.4%'
1.4,1.2,1.6,0.58,'3.4%','-3.4%'
1.8,1.6,2.0,2.03,'3.4%','-3.4%'
2.1,2.0,2.2,4.91,'3.4%','-3.4%'
2.3,2.2,2.4,4.88,'3.4%','-3.4%'
2.5,2.4,2.6,6.48,'3.4%','-3.4%'
2.7,2.6,2.8,8.58,'3.4%','-3.4%'
2.9,2.8,3.0,9.09,'3.4%','-3.4%'
3.1,3.0,3.2,8.37,'3.4%','-3.4%'
3.3,3.2,3.4,8.18,'3.4%','-3.4%'
3.5,3.4,3.6,5.84,'3.4%','-3.4%'
3.7,3.6,3.8,11.13,'3.4%','-3.4%'
3.9,3.8,4.0,8.57,'3.4%','-3.4%'
4.1,4.0,4.2,10.38,'3.4%','-3.4%'
4.300000000000001,4.2,4.4,8.83,'3.4%','-3.4%'
4.5,4.4,4.6,8.15,'3.4%','-3.4%'
4.699999999999999,4.6,4.8,10.4,'3.4%','-3.4%'
4.9,4.8,5.0,10.13,'3.4%','-3.4%'
5.1,5.0,5.2,9.86,'3.4%','-3.4%'
5.300000000000001,5.2,5.4,10.04,'3.4%','-3.4%'
5.5,5.4,5.6,9.91,'3.4%','-3.4%'
5.699999999999999,5.6,5.8,5.91,'3.4%','-3.4%'
5.9,5.8,6.0,6.66,'3.4%','-3.4%'
6.1,6.0,6.2,5.79,'3.4%','-3.4%'
6.300000000000001,6.2,6.4,3.19,'3.4%','-3.4%'
6.5,6.4,6.6,7.45,'3.4%','-3.4%'
6.699999999999999,6.6,6.8,7.38,'3.4%','-3.4%'
6.9,6.8,7.0,6.78,'3.4%','-3.4%'
7.1,7.0,7.2,8.83,'3.4%','-3.4%'
7.300000000000001,7.2,7.4,1.59,'3.4%','-3.4%'
7.5,7.4,7.6,1.65,'3.4%','-3.4%'
7.699999999999999,7.6,7.8,-0.85,'3.4%','-3.4%'
7.9,7.8,8.0,0.56,'3.4%','-3.4%'

#: RE,,,P P --> X Y,,,
#: PT(C=CUT) [MeV],,,600.0
#: SQRT(S) [GeV],,,7000.0
'DELTA(C=RAPGAP)','DELTA(C=RAPGAP) LOW','DELTA(C=RAPGAP) HIGH','dsd','sys,luminosity uncertainty +','sys,luminosity uncertainty -'
0.2,0.0,0.4,0.08,'3.4%','-3.4%'
0.6000000000000001,0.4,0.8,0.09,'3.4%','-3.4%'
1.0,0.8,1.2,0.09,'3.4%','-3.4%'
