0.2,0.0,0.4,2.98,'3.4%','-3.4%'
0.6000000000000001,0.4,0.8,-2.62,'3.4%','-3.4%'
1.0,0.8,1.2,-6.01,'3.4%','-3.4%'
1.4,1.2,1.6,-5.9,'3.4%','-3.4%'
1.8,1.6,2.0,-7.09,'3.4%','-3.4%'
2.1,2.0,2.2,-8.63,'3.4%','-3.4%'
2.3,2.2,2.4,-8.47,'3.4%','-3.4%'
2.5,2.4,2.6,-8.89,'3.4%','-3.4%'
2.7,2.6,2.8,-10.99,'3.4%','-3.4%'
2.9,2.8,3.0,-7.96,'3.4%','-3.4%'
3.1,3.0,3.2,-7.08,'3.4%','-3.4%'
3.3,3.2,3.4,-7.54,'3.4%','-3.4%'
3.5,3.4,3.6,-4.97,'3.4%','-3.4%'
3.7,3.6,3.8,-3.96,'3.4%','-3.4%'
3.9,3.8,4.0,-4.1,'3.4%','-3.4%'
4.1,4.0,4.2,-6.23,'3.4%','-3.4%'
4.300000000000001,4.2,4.4,-1.77,'3.4%','-3.4%'
4.5,4.4,4.6,-2.1,'3.4%','-3.4%'
4.699999999999999,4.6,4.8,-3.34,'3.4%','-3.4%'
4.9,4.8,5.0,-0.34,'3.4%','-3.4%'
5.1,5.0,5.2,0.49,'3.4%','-3.4%'
5.300000000000001,5.2,5.4,-1.48,'3.4%','-3.4%'
5.5,5.4,5.6,0.97,'3.4%','-3.4%'
5.699999999999999,5.6,5.8,-2.26,'3.4%','-3.4%'
5.9,5.8,6.0,2.66,'3.4%','-3.4%'
6.1,6.0,6.2,0.16,'3.4%','-3.4%'
6.300000000000001,6.2,6.4,6.67,'3.4%','-3.4%'
6.5,6.4,6.6,-0.2,'3.4%','-3.4%'
6.699999999999999,6.6,6.8,-0.93,'3.4%','-3.4%'
6.9,6.8,7.0,-0.87,'3.4%','-3.4%'
7.1,7.0,7.2,-1.21,'3.4%','-3.4%'
7.300000000000001,7.2,7.4,1.19,'3.4%','-3.4%'
7.5,7.4,7.6,-0.02,'3.4%','-3.4%'
7.699999999999999,7.6,7.8,-0.04,'3.4%','-3.4%'
7.9,7.8,8.0,1.01,'3.4%','-3.4%'

#: RE,,,P P --> X Y,,,
#: PT(C=CUT) [MeV],,,200.0
#: SQRT(S) [GeV],,,7000.0
'DELTA(C=RAPGAP)','DELTA(C=RAPGAP) LOW','DELTA(C=RAPGAP) HIGH','de-','sys,luminosity uncertainty +','sys,luminosity uncertainty -'
0.2,0.0,0.4,-3.23,'3.4%','-3.4%'
0.6000000000000001,0.4,0.8,3.34,'3.4%','-3.4%'
1.0,0.8,1.2,4.82,'3.4%','-3.4%'
1.4,1.2,1.6,6.94,'3.4%','-3.4%'
1.8,1.6,2.0,8.76,'3.4%','-3.4%'
2.1,2.0,2.2,8.14,'3.4%','-3.4%'
2.3,2.2,2.4,8.02,'3.4%','-3.4%'
2.5,2.4,2.6,10.32,'3.4%','-3.4%'
2.7,2.6,2.8,12.83,'3.4%','-3.4%'
2.9,2.8,3.0,12.38,'3.4%','-3.4%'
3.1,3.0,3.2,9.88,'3.4%','-3.4%'
3.3,3.2,3.4,5.41,'3.4%','-3.4%'
3.5,3.4,3.6,3.47,'3.4%','-3.4%'
3.7,3.6,3.8,6.57,'3.4%','-3.4%'
3.9,3.8,4.0,3.81,'3.4%','-3.4%'
4.1,4.0,4.2,0.22,'3.4%','-3.4%'
4.300000000000001,4.2,4.4,3.0,'3.4%','-3.4%'
4.5,4.4,4.6,2.1,'3.4%','-3.4%'
4.699999999999999,4.6,4.8,0.76,'3.4%','-3.4%'
4.9,4.8,5.0,2.54,'3.4%','-3.4%'
5.1,5.0,5.2,2.49,'3.4%','-3.4%'
5.300000000000001,5.2,5.4,-1.6,'3.4%','-3.4%'
5.5,5.4,5.6,1.14,'3.4%','-3.4%'
5.699999999999999,5.6,5.8,-3.59,'3.4%','-3.4%'
5.9,5.8,6.0,0.37,'3.4%','-3.4%'
6.1,6.0,6.2,-3.53,'3.4%','-3.4%'
6.300000000000001,6.2,6.4,-8.33,'3.4%','-3.4%'
6.5,6.4,6.6,-0.46,'3.4%','-3.4%'
6.699999999999999,6.6,6.8,0.96,'3.4%','-3.4%'
6.9,6.8,7.0,1.68,'3.4%','-3.4%'
7.1,7.0,7.2,1.02,'3.4%','-3.4%'
7.300000000000001,7.2,7.4,-2.55,'3.4%','-3.4%'
7.5,7.4,7.6,-3.31,'3.4%','-3.4%'
7.699999999999999,7.6,7.8,-3.15,'3.4%','-3.4%'
7.9,7.8,8.0,1.78,'3.4%','-3.4%'

#: RE,,,P P --> X Y,,,
#: PT(C=CUT) [MeV],,,200.0
#: SQRT(S) [GeV],,,7000.0
'DELTA(C=RAPGAP)','DELTA(C=RAPGAP) LOW','DELTA(C=RAPGAP) HIGH','dsd','sys,luminosity uncertainty +','sys,luminosity uncertainty -'
0.2,0.0,0.4,0.1,'3.4%','-3.4%'
0.6000000000000001,0.4,0.8,-0.04,'3.4%','-3.4%'
1.0,0.8,1.2,-0.08,'3.4%','-3.4%'
1.4,1.2,1.6,0.06,'3.4%','-3.4%'
1.8,1.6,2.0,0.03,'3.4%','-3.4%'
2.1,2.0,2.2,-0.15,'3.4%','-3.4%'
2.3,2.2,2.4,-0.26,'3.4%','-3.4%'
2.5,2.4,2.6,-0.17,'3.4%','-3.4%'
2.7,2.6,2.8,-0.42,'3.4%','-3.4%'
2.9,2.8,3.0,-0.39,'3.4%','-3.4%'
3.1,3.0,3.2,-0.63,'3.4%','-3.4%'
3.3,3.2,3.4,-0.56,'3.4%','-3.4%'
3.5,3.4,3.6,-0.71,'3.4%','-3.4%'
3.7,3.6,3.8,-0.51,'3.4%','-3.4%'
3.9,3.8,4.0,-0.42,'3.4%','-3.4%'
4.1,4.0,4.2,-0.74,'3.4%','-3.4%'
4.300000000000001,4.2,4.4,-0.64,'3.4%','-3.4%'
4.5,4.4,4.6,-0.33,'3.4%','-3.4%'
4.699999999999999,4.6,4.8,-0.88,'3.4%','-3.4%'
4.9,4.8,5.0,-0.63,'3.4%','-3.4%'
5.1,5.0,5.2,-0.68,'3.4%','-3.4%'
5.300000000000001,5.2,5.4,-0.69,'3.4%','-3.4%'
5.5,5.4,5.6,-0.81,'3.4%','-3.4%'
5.699999999999999,5.6,5.8,-0.99,'3.4%','-3.4%'
5.9,5.8,6.0,-0.63,'3.4%','-3.4%'
6.1,6.0,6.2,-0.58,'3.4%','-3.4%'
6.300000000000001,6.2,6.4,-0.79,'3.4%','-3.4%'
6.5,6.4,6.6,-0.64,'3.4%','-3.4%'
6.699999999999999,6.6,6.8,-0.51,'3.4%','-3.4%'
6.9,6.8,7.0,-0.14,'3.4%','-3.4%'
7.1,7.0,7.2,-0.43,'3.4%','-3.4%'
7.300000000000001,7.2,7.4,-0.36,'3.4%','-3.4%'
7.5,7.4,7.6,-0.56,'3.4%','-3.4%'
7.699999999999999,7.6,7.8,-0.28,'3.4%','-3.4%'
7.9,7.8,8.0,-0.04,'3.4%','-3.4%'

#: RE,,,P P --> X Y,,,
#: PT(C=CUT) [MeV],,,200.0
#: SQRT(S) [GeV],,,7000.0
'DELTA(C=RAPGAP)','DELTA(C=RAPGAP) LOW','DELTA(C=RAPGAP) HIGH','ddd','sys,luminosity uncertainty +','sys,luminosity uncertainty -'
0.2,0.0,0.4,-0.08,'3.4%','-3.4%'
0.6000000000000001,0.4,0.8,0.03,'3.4%','-3.4%'
1.0,0.8,1.2,0.06,'3.4%','-3.4%'
1.4,1.2,1.6,-0.05,'3.4%','-3.4%'
1.8,1.6,2.0,-0.02,'3.4%','-3.4%'
2.1,2.0,2.2,0.12,'3.4%','-3.4%'
2.3,2.2,2.4,0.21,'3.4%','-3.4%'
2.5,2.4,2.6,0.14,'3.4%','-3.4%'
2.7,2.6,2.8,0.33,'3.4%','-3.4%'
2.9,2.8,3.0,0.31,'3.4%','-3.4%'
3.1,3.0,3.2,0.5,'3.4%','-3.4%'
3.3,3.2,3.4,0.45,'3.4%','-3.4%'
3.5,3.4,3.6,0.56,'3.4%','-3.4%'
3.7,3.6,3.8,0.4,'3.4%','-3.4%'
3.9,3.8,4.0,0.34,'3.4%','-3.4%'
4.1,4.0,4.2,0.59,'3.4%','-3.4%'
4.300000000000001,4.2,4.4,0.51,'3.4%','-3.4%'
4.5,4.4,4.6,0.27,'3.4%','-3.4%'
4.699999999999999,4.6,4.8,0.7,'3.4%','-3.4%'
4.9,4.8,5.0,0.5,'3.4%','-3.4%'
5.1,5.0,5.2,0.54,'3.4%','-3.4%'
5.300000000000001,5.2,5.4,0.54,'3.4%','-3.4%'
5.5,5.4,5.6,0.64,'3.4%','-3.4%'
5.699999999999999,5.6,5.8,0.79,'3.4%','-3.4%'
5.9,5.8,6.0,0.5,'3.4%','-3.4%'
6.1,6.0,6.2,0.46,'3.4%','-3.4%'
6.300000000000001,6.2,6.4,0.63,'3.4%','-3.4%'
6.5,6.4,6.6,0.51,'3.4%','-3.4%'
6.699999999999999,6.6,6.8,0.41,'3.4%','-3.4%'
6.9,6.8,7.0,0.12,'3.4%','-3.4%'
7.1,7.0,7.2,0.34,'3.4%','-3.4%'
7.300000000000001,7.2,7.4,0.28,'3.4%','-3.4%'
7.5,7.4,7.6,0.45,'3.4%','-3.4%'
7.699999999999999,7.6,7.8,0.22,'3.4%','-3.4%'
7.9,7.8,8.0,0.04,'3.4%','-3.4%'

#: RE,,,P P --> X Y,,,
#: PT(C=CUT) [MeV],,,200.0
#: SQRT(S) [GeV],,,7000.0
'DELTA(C=RAPGAP)','DELTA(C=RAPGAP) LOW','DELTA(C=RAPGAP) HIGH','dcd','sys,luminosity uncertainty +','sys,luminosity uncertainty -'
0.2,0.0,0.4,0.01,'3.4%','-3.4%'
0.6000000000000001,0.4,0.8,0.03,'3.4%','-3.4%'
1.0,0.8,1.2,0.05,'3.4%','-3.4%'
1.4,1.2,1.6,0.08,'3.4%','-3.4%'
1.8,1.6,2.0,-0.08,'3.4%','-3.4%'
2.1,2.0,2.2,-0.25,'3.4%','-3.4%'
2.3,2.2,2.4,-0.07,'3.4%','-3.4%'
2.5,2.4,2.6,-0.42,'3.4%','-3.4%'
2.7,2.6,2.8,-0.43,'3.4%','-3.4%'
2.9,2.8,3.0,-0.56,'3.4%','-3.4%'
3.1,3.0,3.2,-0.27,'3.4%','-3.4%'
3.3,3.2,3.4,-0.39,'3.4%','-3.4%'
3.5,3.4,3.6,-0.48,'3.4%','-3.4%'
3.7,3.6,3.8,-0.79,'3.4%','-3.4%'
3.9,3.8,4.0,-0.78,'3.4%','-3.4%'
4.1,4.0,4.2,-0.98,'3.4%','-3.4%'
4.300000000000001,4.2,4.4,-1.15,'3.4%','-3.4%'
4.5,4.4,4.6,-1.02,'3.4%','-3.4%'
4.699999999999999,4.6,4.8,-0.9,'3.4%','-3.4%'
4.9,4.8,5.0,-1.07,'3.4%','-3.4%'
5.1,5.0,5.2,-0.94,'3.4%','-3.4%'
5.300000000000001,5.2,5.4,-0.86,'3.4%','-3.4%'
5.5,5.4,5.6,-1.01,'3.4%','-3.4%'
5.699999999999999,5.6,5.8,-0.86,'3.4%','-3.4%'
5.9,5.8,6.0,-0.87,'3.4%','-3.4%'
6.1,6.0,6.2,-1.15,'3.4%','-3.4%'
6.300000000000001,6.2,6.4,-1.04,'3.4%','-3.4%'
6.5,6.4,6.6,-0.71,'3.4%','-3.4%'
6.699999999999999,6.6,6.8,-0.49,'3.4%','-3.4%'
6.9,6.8,7.0,-0.48,'3.4%','-3.4%'
7.1,7.0,7.2,-0.09,'3.4%','-3.4%'
7.300000000000001,7.2,7.4,-0.17,'3.4%','-3.4%'
7.5,7.4,7.6,-0.2,'3.4%','-3.4%'
7.699999999999999,7.6,7.8,-0.22,'3.4%','-3.4%'
7.9,7.8,8.0,-0.07,'3.4%','-3.4%'

#: RE,,,P P --> X Y,,,
#: PT(C=CUT) [MeV],,,200.0
#: SQRT(S) [GeV],,,7000.0
'DELTA(C=RAPGAP)','DELTA(C=RAPGAP) LOW','DELTA(C=RAPGAP) HIGH','dmat','sys,luminosity uncertainty +','sys,luminosity uncertainty -'
0.2,0.0,0.4,-1.1,'3.4%','-3.4%'
0.6000000000000001,0.4,0.8,1.99,'3.4%','-3.4%'
1.0,0.8,1.2,2.78,'3.4%','-3.4%'
1.4,1.2,1.6,2.47,'3.4%','-3.4%'
1.8,1.6,2.0,2.89,'3.4%','-3.4%'
2.1,2.0,2.2,0.58,'3.4%','-3.4%'
2.3,2.2,2.4,0.97,'3.4%','-3.4%'
2.5,2.4,2.6,-3.32,'3.4%','-3.4%'
2.7,2.6,2.8,-0.07,'3.4%','-3.4%'
2.9,2.8,3.0,-1.14,'3.4%','-3.4%'
3.1,3.0,3.2,1.07,'3.4%','-3.4%'
3.3,3.2,3.4,1.13,'3.4%','-3.4%'
3.5,3.4,3.6,-2.7,'3.4%','-3.4%'
3.7,3.6,3.8,-0.8,'3.4%','-3.4%'
3.9,3.8,4.0,-2.32,'3.4%','-3.4%'
4.1,4.0,4.2,-0.67,'3.4%','-3.4%'
4.300000000000001,4.2,4.4,-3.08,'3.4%','-3.4%'
4.5,4.4,4.6,-0.77,'3.4%','-3.4%'
4.699999999999999,4.6,4.8,-0.36,'3.4%','-3.4%'
4.9,4.8,5.0,-1.1,'3.4%','-3.4%'
5.1,5.0,5.2,-0.39,'3.4%','-3.4%'
5.300000000000001,5.2,5.4,-0.49,'3.4%','-3.4%'
5.5,5.4,5.6,2.45,'3.4%','-3.4%'
5.699999999999999,5.6,5.8,0.87,'3.4%','-3.4%'
5.9,5.8,6.0,0.93,'3.4%','-3.4%'
6.1,6.0,6.2,1.61,'3.4%','-3.4%'
6.300000000000001,6.2,6.4,3.75,'3.4%','-3.4%'
6.5,6.4,6.6,0.82,'3.4%','-3.4%'
6.699999999999999,6.6,6.8,-0.36,'3.4%','-3.4%'
6.9,6.8,7.0,-1.27,'3.4%','-3.4%'
7.1,7.0,7.2,-0.55,'3.4%','-3.4%'
7.300000000000001,7.2,7.4,-0.93,'3.4%','-3.4%'
7.5,7.4,7.6,0.49,'3.4%','-3.4%'
7.699999999999999,7.6,7.8,1.18,'3.4%','-3.4%'
7.9,7.8,8.0,-0.02,'3.4%','-3.4%'

#: RE,,,P P --> X Y,,,
#: PT(C=CUT) [MeV],,,200.0
#: SQRT(S) [GeV],,,7000.0
'DELTA(C=RAPGAP)','DELTA(C=RAPGAP) LOW','DELTA(C=RAPGAP) HIGH','dmbts','sys,luminosity uncertainty +','sys,luminosity uncertainty -'
0.2,0.0,0.4,-0.1,'3.4%','-3.4%'
0.6000000000000001,0.4,0.8,0.05,'3.4%','-3.4%'
1.0,0.8,1.2,0.14,'3.4%','-3.4%'
1.4,1.2,1.6,-0.03,'3.4%','-3.4%'
1.8,1.6,2.0,0.03,'3.4%','-3.4%'
2.1,2.0,2.2,0.39,'3.4%','-3.4%'
2.3,2.2,2.4,0.45,'3.4%','-3.4%'
2.5,2.4,2.6,0.11,'3.4%','-3.4%'
2.7,2.6,2.8,0.45,'3.4%','-3.4%'
2.9,2.8,3.0,0.49,'3.4%','-3.4%'
3.1,3.0,3.2,0.52,'3.4%','-3.4%'
3.3,3.2,3.4,0.59,'3.4%','-3.4%'
3.5,3.4,3.6,0.88,'3.4%','-3.4%'
3.7,3.6,3.8,0.67,'3.4%','-3.4%'
3.9,3.8,4.0,0.57,'3.4%','-3.4%'
4.1,4.0,4.2,0.85,'3.4%','-3.4%'
4.300000000000001,4.2,4.4,0.65,'3.4%','-3.4%'
4.5,4.4,4.6,0.41,'3.4%','-3.4%'
4.699999999999999,4.6,4.8,1.06,'3.4%','-3.4%'
4.9,4.8,5.0,0.91,'3.4%','-3.4%'
5.1,5.0,5.2,0.86,'3.4%','-3.4%'
5.300000000000001,5.2,5.4,0.89,'3.4%','-3.4%'
5.5,5.4,5.6,1.06,'3.4%','-3.4%'
5.699999999999999,5.6,5.8,1.25,'3.4%','-3.4%'
5.9,5.8,6.0,0.94,'3.4%','-3.4%'
6.1,6.0,6.2,0.99,'3.4%','-3.4%'
6.300000000000001,6.2,6.4,1.22,'3.4%','-3.4%'
6.5,6.4,6.6,1.21,'3.4%','-3.4%'
6.699999999999999,6.6,6.8,1.02,'3.4%','-3.4%'
6.9,6.8,7.0,0.64,'3.4%','-3.4%'
7.1,7.0,7.2,1.14,'3.4%','-3.4%'
7.300000000000001,7.2,7.4,1.27,'3.4%','-3.4%'
7.5,7.4,7.6,1.57,'3.4%','-3.4%'
7.699999999999999,7.6,7.8,1.26,'3.4%','-3.4%'
7.9,7.8,8.0,1.05,'3.4%','-3.4%'

